freq_Hz,amplitude_MPa
0.9339244798085067,0.28013720100157985
0.9353975468113592,0.13396717168887445
0.9368706138142118,0.20101518106317331
0.9383436808170643,0.14887515846399926
0.9398167478199168,0.24747362860596536
0.9412898148227693,0.23523754890944756
0.9427628818256218,0.1609961265899873
0.9442359488284744,0.06411136695997961
0.9457090158313269,0.2335293159451571
0.9471820828341795,0.3388312666998591
0.948655149837032,0.10754472002310189
0.9501282168398846,0.07866514414447402
0.9516012838427371,0.10254537236696348
0.9530743508455896,0.13965992793044563
0.9545474178484421,0.14007445392963327
0.9560204848512946,0.19325518208752143
0.9574935518541472,0.20339455639853124
0.9589666188569997,0.24177112136400886
0.9604396858598523,0.242624244953107
0.9619127528627048,0.25477829797224033
0.9633858198655574,0.03791535619091375
0.9648588868684099,0.175845386267949
0.9663319538712625,0.13812523275099023
0.9678050208741149,0.18972333705007627
0.9692780878769675,0.13417417730385217
0.97075115487982,0.17100278094765906
0.9722242218826725,0.21939816980183938
0.9736972888855251,0.1680292594282453
0.9751703558883776,0.0416405945746373
0.9766434228912302,0.11136514127884986
0.9781164898940827,0.20570757670498874
0.9795895568969353,0.13373944563890824
0.9810626238997877,0.0640310259034644
0.9825356909026403,0.11475677215162834
0.9840087579054928,0.2538837720355286
0.9854818249083453,0.2637692992632569
0.9869548919111979,0.2562249991556763
0.9884279589140504,0.15213936523592395
0.989901025916903,0.07119570657135312
0.9913740929197555,0.044296668151838296
0.9928471599226081,0.09449631809346734
0.9943202269254605,0.2513929905951425
0.9957932939283131,0.27145653618965826
0.9972663609311656,0.13983590058103626
0.9987394279340182,0.07370042453243775
1.0002124949368707,0.153403033122993
1.0016855619397231,0.11568056345078088
1.0031586289425758,0.25089659896263633
1.0046316959454282,0.1595246430043174
1.0061047629482809,0.04898827612917765
1.0075778299511333,0.13256844106650698
1.009050896953986,0.21240341604267124
1.0105239639568384,0.1652609646712745
1.011997030959691,0.10342070091920902
1.0134700979625435,0.05219856448739851
1.014943164965396,0.08409747596030734
1.0164162319682486,0.15826712854866964
1.017889298971101,0.2056314202974185
1.0193623659739537,0.18326838564297251
1.0208354329768061,0.2185953098388346
1.0223084999796588,0.17864926828584804
1.0237815669825112,0.050608836392442555
1.0252546339853639,0.07527593005629946
1.0267277009882163,0.11190513368810541
1.028200767991069,0.1343058493564381
1.0296738349939214,0.16161338040503626
1.0311469019967738,0.07693055298508757
1.0326199689996265,0.022798264758419486
1.034093036002479,0.02182774953827619
1.0355661030053316,0.0726189059840724
1.037039170008184,0.2312567180290066
1.0385122370110367,0.24937583355304868
1.0399853040138891,0.07080895278275612
1.0414583710167418,0.1041053145320604
1.0429314380195942,0.07496913524644268
1.0444045050224466,0.21901643569600757
1.0458775720252993,0.1853497600574598
1.0473506390281517,0.08406382414406235
1.0488237060310044,0.1740721968192135
1.0502967730338568,0.14557317198540626
1.0517698400367095,0.10056953169599243
1.053242907039562,0.11357668537031061
1.0547159740424146,0.11118288278680777
1.056189041045267,0.06283598270014985
1.0576621080481194,0.02019579928919654
1.059135175050972,0.10074545083561555
1.0606082420538245,0.18174328857743494
1.0620813090566772,0.06448924486890845
1.0635543760595296,0.09559276217685103
1.0650274430623823,0.06815068016943336
1.0665005100652347,0.017000645826911145
1.0679735770680874,0.05660393708818792
1.0694466440709398,0.08049610394345025
1.0709197110737922,0.05692385267345844
1.072392778076645,0.014142773556091694
1.0738658450794973,0.0660654327932932
1.07533891208235,0.07506642261225377
1.0768119790852024,0.09974255908780136
1.078285046088055,0.16355522660910896
1.0797581130909075,0.13144329836905688
1.0812311800937602,0.10709771584209388
1.0827042470966126,0.07453105724277691
1.084177314099465,0.07662990615342462
1.0856503811023177,0.11218259104460299
1.0871234481051701,0.11900146013769757
1.0885965151080228,0.05575287716422014
1.0900695821108752,0.07898328957980523
1.091542649113728,0.07676899844315738
1.0930157161165803,0.17797932261927008
1.094488783119433,0.09723339004185487
1.0959618501222854,0.10817301760402692
1.0974349171251379,0.11743809895643569
1.0989079841279905,0.0456617413686463
1.100381051130843,0.108572431912142
1.1018541181336956,0.09935838447982785
1.103327185136548,0.02634030824088455
1.1048002521394007,0.06793735012982936
1.1062733191422531,0.0899945788998597
1.1077463861451058,0.06951967961041476
1.1092194531479582,0.06148000275327269
1.1106925201508109,0.031920838878040106
1.1121655871536633,0.05680646017951204
1.1136386541565158,0.032859013638783116
1.1151117211593684,0.03776314165814736
1.1165847881622208,0.057231552335655904
1.1180578551650735,0.07642428278835345
1.119530922167926,0.09505192974037369
1.1210039891707786,0.13620825787630966
1.122477056173631,0.07697345047166952
1.1239501231764837,0.05496673429694557
1.1254231901793361,0.0968469792077938
1.1268962571821886,0.07943517854409274
1.1283693241850412,0.11063274858809527
1.1298423911878936,0.059064759495791895
1.1313154581907463,0.021033736256197578
1.1327885251935987,0.03410136539950689
1.1342615921964514,0.03109048149428983
1.1357346591993038,0.11954244863582657
1.1372077262021565,0.08267938784321936
1.138680793205009,0.05574305555059236
1.1401538602078614,0.03829029388661436
1.141626927210714,0.03680558760971269
1.1430999942135665,0.033308260803630176
1.144573061216419,0.07157354096975693
1.1460461282192715,0.0381617125336081
