viv_coupling,xi_extrema
0.5692307692307692,-0.7590515365802011
0.5692307692307692,-0.7408529685099658
0.5692307692307692,-0.7624191141102592
0.5692307692307692,-0.7313251861246953
0.5692307692307692,-0.707565780955959
0.5692307692307692,-0.6965383353432409
0.5692307692307692,-0.7014211786552884
0.5692307692307692,-0.6994501083218244
0.5692307692307692,-0.7532382621714315
0.5692307692307692,-0.747180515389955
0.5692307692307692,-0.7373030540519702
0.5692307692307692,-0.7624738261288369
0.6307692307692307,0.8410818590660313
0.6307692307692307,0.8186970125052085
0.6307692307692307,0.8187910134272802
0.6307692307692307,0.8665217475062549
0.6307692307692307,0.8825592641538165
0.6307692307692307,0.8998710913930114
0.6307692307692307,0.9153514682615278
0.6307692307692307,0.9286867040523645
0.6307692307692307,0.8872199816840218
0.6307692307692307,0.9074492471725859
0.6307692307692307,0.9486081483225203
0.6307692307692307,0.9108390445907014
0.6307692307692307,0.930235891719844
0.6307692307692307,0.8835263446612828
0.6307692307692307,0.8628683791566165
0.6307692307692307,0.8601614594565516
0.6307692307692307,0.9182175582150812
0.6307692307692307,0.8889167579258762
